Code,DatasetID,Provider,Country,lat,lon,GeoBlock,Clay,Silt,Sand,OC,Db,dg,Sg,Instrument,Landuse_Code,Texture Class,Ksat,logKsat,Porosity,Porosity_sq,PoreRatio,BD_Adams,RelCompaction,OrganicPore,log_dg,Sg_,KC_logK,Sand_Clay
2817,107.0,S. Giertz,Benin,9.125339,1.9074,1_0,9.486373165618447,23.427672955974842,67.08595387840671,2.305,1.4472332875692755,0.22452678209466784,10.250124257353209,2,6,SANDY LOAM,1.9091986491151376,0.2808511184021212,0.4538742311059337,0.20600181766200254,0.3134882303558802,1.19743809525514,1.2086080218292297,1.0461801026991773,-0.6487318478802803,10.250124257353209,2.4905888260147395,7.071823204419891
2818,107.0,S. Giertz,Benin,9.125339,1.9074,1_0,9.486373165618447,23.427672955974842,67.08595387840671,2.305,1.4472332875692755,0.22452678209466784,10.250124257353209,2,6,SANDY LOAM,1.9091986491151376,0.2808511184021212,0.4538742311059337,0.20600181766200254,0.3134882303558802,1.19743809525514,1.2086080218292297,1.0461801026991773,-0.6487318478802803,10.250124257353209,2.4905888260147395,7.071823204419891
2819,107.0,S. Giertz,Benin,9.125339,1.9074,1_0,9.486373165618447,23.427672955974842,67.08595387840671,2.305,1.4472332875692755,0.22452678209466784,10.250124257353209,2,6,SANDY LOAM,1.9091986491151376,0.2808511184021212,0.4538742311059337,0.20600181766200254,0.3134882303558802,1.19743809525514,1.2086080218292297,1.0461801026991773,-0.6487318478802803,10.250124257353209,2.4905888260147395,7.071823204419891
2820,107.0,S. Giertz,Benin,9.125339,1.9074,1_0,9.486373165618447,23.427672955974842,67.08595387840671,2.305,1.4472332875692755,0.22452678209466784,10.250124257353209,2,6,SANDY LOAM,1.9091986491151376,0.2808511184021212,0.4538742311059337,0.20600181766200254,0.3134882303558802,1.19743809525514,1.2086080218292297,1.0461801026991773,-0.6487318478802803,10.250124257353209,2.4905888260147395,7.071823204419891
2821,107.0,S. Giertz,Benin,9.125339,1.9074,1_0,9.486373165618447,23.427672955974842,67.08595387840671,2.305,1.4472332875692755,0.22452678209466784,10.250124257353209,2,6,SANDY LOAM,1.9091986491151376,0.2808511184021212,0.4538742311059337,0.20600181766200254,0.3134882303558802,1.19743809525514,1.2086080218292297,1.0461801026991773,-0.6487318478802803,10.250124257353209,2.4905888260147395,7.071823204419891
2822,107.0,S. Giertz,Benin,9.125339,1.9074,1_0,9.486373165618447,23.427672955974842,67.08595387840671,2.305,1.4472332875692755,0.22452678209466784,10.250124257353209,2,6,SANDY LOAM,1.9091986491151376,0.2808511184021212,0.4538742311059337,0.20600181766200254,0.3134882303558802,1.19743809525514,1.2086080218292297,1.0461801026991773,-0.6487318478802803,10.250124257353209,2.4905888260147395,7.071823204419891
2823,107.0,S. Giertz,Benin,9.125339,1.9074,1_0,37.6588490546544,42.96931501188139,19.3718359334642,1.6,1.0616590216996415,0.01553233836321971,12.421498353011772,2,6,SILTY CLAY LOAM,0.19701282953045207,-0.7055054915396335,0.5993739540756069,0.3592491368242277,1.3415758708941892,1.2671360938880893,0.8378413548635013,0.9589983265209711,-1.8087631571629084,12.421498353011772,0.8019202057892807,0.5144032921810701
2824,107.0,S. Giertz,Benin,9.125339,1.9074,1_0,37.6588490546544,42.96931501188139,19.3718359334642,1.6,1.0616590216996415,0.01553233836321971,12.421498353011772,2,6,SILTY CLAY LOAM,0.19701282953045207,-0.7055054915396335,0.5993739540756069,0.3592491368242277,1.3415758708941892,1.2671360938880893,0.8378413548635013,0.9589983265209711,-1.8087631571629084,12.421498353011772,0.8019202057892807,0.5144032921810701
2825,107.0,S. Giertz,Benin,9.125339,1.9074,1_0,3.432956381260097,10.238287560581584,86.32875605815832,0.48,1.4083544046280918,0.5546123059101734,5.100712787714898,11,6,LOAMY SAND,8.2159010946215,0.914655202458908,0.46854550768751246,0.2195348927741488,0.36418593575895386,1.3962455149369852,1.0086724645211504,0.224901843690006,-0.25601049839034035,5.100712787714898,3.341133454800979,25.14705882352941
2826,107.0,S. Giertz,Benin,9.125339,1.9074,1_0,3.432956381260097,10.238287560581584,86.32875605815832,0.48,1.4083544046280918,0.5546123059101734,5.100712787714898,11,6,LOAMY SAND,8.2159010946215,0.914655202458908,0.46854550768751246,0.2195348927741488,0.36418593575895386,1.3962455149369852,1.0086724645211504,0.224901843690006,-0.25601049839034035,5.100712787714898,3.341133454800979,25.14705882352941
2827,107.0,S. Giertz,Benin,9.125339,1.9074,1_0,7.452384763124223,18.005761843790022,74.54185339308574,0.8737704918032787,1.5910389586584313,0.3155194244133824,8.588334918444032,11,6,SANDY LOAM,0.6381395689111417,-0.19508432538705217,0.3996079401288939,0.15968650581405763,0.17702412105358942,1.3479578580614926,1.1803328636301103,0.34916562637491877,-0.5009738990002922,8.588334918444032,2.5379159302509944,10.002416107382514
2828,107.0,S. Giertz,Benin,9.125339,1.9074,1_0,9.486373165618447,23.427672955974842,67.08595387840671,2.305,1.4472332875692755,0.22452678209466784,10.250124257353209,11,6,SANDY LOAM,1.9091986491151376,0.2808511184021212,0.4538742311059337,0.20600181766200254,0.3134882303558802,1.19743809525514,1.2086080218292297,1.0461801026991773,-0.6487318478802803,10.250124257353209,2.4905888260147395,7.071823204419891
2829,107.0,S. Giertz,Benin,9.125339,1.9074,1_0,9.486373165618447,23.427672955974842,67.08595387840671,2.305,1.4472332875692755,0.22452678209466784,10.250124257353209,11,6,SANDY LOAM,1.9091986491151376,0.2808511184021212,0.4538742311059337,0.20600181766200254,0.3134882303558802,1.19743809525514,1.2086080218292297,1.0461801026991773,-0.6487318478802803,10.250124257353209,2.4905888260147395,7.071823204419891
2830,107.0,S. Giertz,Benin,9.125339,1.9074,1_0,9.486373165618447,23.427672955974842,67.08595387840671,2.305,1.4472332875692755,0.22452678209466784,10.250124257353209,11,6,SANDY LOAM,1.9091986491151376,0.2808511184021212,0.4538742311059337,0.20600181766200254,0.3134882303558802,1.19743809525514,1.2086080218292297,1.0461801026991773,-0.6487318478802803,10.250124257353209,2.4905888260147395,7.071823204419891
2831,107.0,S. Giertz,Benin,9.125339,1.9074,1_0,7.452384763124223,18.005761843790022,74.54185339308574,0.8737704918032787,1.5910389586584313,0.3155194244133824,8.588334918444032,11,6,SANDY LOAM,0.6381395689111417,-0.19508432538705217,0.3996079401288939,0.15968650581405763,0.17702412105358942,1.3479578580614926,1.1803328636301103,0.34916562637491877,-0.5009738990002922,8.588334918444032,2.5379159302509944,10.002416107382514
2832,107.0,S. Giertz,Benin,9.125339,1.9074,1_0,7.452384763124223,18.005761843790022,74.54185339308574,0.8737704918032787,1.5910389586584313,0.3155194244133824,8.588334918444032,11,6,SANDY LOAM,0.6381395689111417,-0.19508432538705217,0.3996079401288939,0.15968650581405763,0.17702412105358942,1.3479578580614926,1.1803328636301103,0.34916562637491877,-0.5009738990002922,8.588334918444032,2.5379159302509944,10.002416107382514
2869,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,14.422370160412173,12.8,72.7726294218014,1.1556313346594675,1.3582363939995172,0.23564027589464218,12.795848333234106,12,1,SANDY LOAM,3.248532019207977,0.5116871517530137,0.487457964528484,0.23761526718225276,0.44091262394545194,1.31539503001594,1.0325692001307456,0.5633216981384394,-0.6277504774508528,12.795848333234106,2.680682860074115,5.04581622939857
2870,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,14.422370160412173,12.8,72.7726294218014,1.1556313346594675,1.3582363939995172,0.23564027589464218,12.795848333234106,12,1,SANDY LOAM,3.248532019207977,0.5116871517530137,0.487457964528484,0.23761526718225276,0.44091262394545194,1.31539503001594,1.0325692001307456,0.5633216981384394,-0.6277504774508528,12.795848333234106,2.680682860074115,5.04581622939857
2871,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,14.422370160412173,12.8,72.7726294218014,1.1556313346594675,1.3582363939995172,0.23564027589464218,12.795848333234106,12,1,SANDY LOAM,3.248532019207977,0.5116871517530137,0.487457964528484,0.23761526718225276,0.44091262394545194,1.31539503001594,1.0325692001307456,0.5633216981384394,-0.6277504774508528,12.795848333234106,2.680682860074115,5.04581622939857
2872,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,14.422370160412173,12.8,72.7726294218014,1.1556313346594675,1.3582363939995172,0.23564027589464218,12.795848333234106,12,1,SANDY LOAM,3.248532019207977,0.5116871517530137,0.487457964528484,0.23761526718225276,0.44091262394545194,1.31539503001594,1.0325692001307456,0.5633216981384394,-0.6277504774508528,12.795848333234106,2.680682860074115,5.04581622939857
2873,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.599310080080079,11.6,74.76948807411658,1.2560386473429952,1.272896344105094,0.26072086313205517,12.128026736040155,12,1,SANDY LOAM,0.37893367956411095,-0.4214367929862603,0.5196617569414739,0.27004834162749947,0.6082301460190018,1.304171970640873,0.976018786448531,0.6527152502646532,-0.5838242147826014,12.128026736040155,2.908250793446586,5.498035388106711
2874,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.599310080080079,11.6,74.76948807411658,1.2560386473429952,1.272896344105094,0.26072086313205517,12.128026736040155,12,1,SANDY LOAM,0.37893367956411095,-0.4214367929862603,0.5196617569414739,0.27004834162749947,0.6082301460190018,1.304171970640873,0.976018786448531,0.6527152502646532,-0.5838242147826014,12.128026736040155,2.908250793446586,5.498035388106711
2875,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.599310080080079,11.6,74.76948807411658,1.2560386473429952,1.272896344105094,0.26072086313205517,12.128026736040155,12,1,SANDY LOAM,0.37893367956411095,-0.4214367929862603,0.5196617569414739,0.27004834162749947,0.6082301460190018,1.304171970640873,0.976018786448531,0.6527152502646532,-0.5838242147826014,12.128026736040155,2.908250793446586,5.498035388106711
2876,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.599310080080079,11.6,74.76948807411658,1.2560386473429952,1.272896344105094,0.26072086313205517,12.128026736040155,12,1,SANDY LOAM,0.37893367956411095,-0.4214367929862603,0.5196617569414739,0.27004834162749947,0.6082301460190018,1.304171970640873,0.976018786448531,0.6527152502646532,-0.5838242147826014,12.128026736040155,2.908250793446586,5.498035388106711
2877,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,14.320612363258192,10.2,75.46237041817713,1.0798522307473712,1.2871401654753285,0.26109670649816646,12.524486329265859,12,1,SANDY LOAM,1.1510731840200543,0.06110293649310511,0.5142867300093099,0.26449084066366885,0.5765752789828894,1.323994002076544,0.9721646498825417,0.5553536726443243,-0.5831986063796357,12.524486329265859,2.886290086563727,5.2694932663485705
2878,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,14.320612363258192,10.2,75.46237041817713,1.0798522307473712,1.2871401654753285,0.26109670649816646,12.524486329265859,12,1,SANDY LOAM,1.1510731840200543,0.06110293649310511,0.5142867300093099,0.26449084066366885,0.5765752789828894,1.323994002076544,0.9721646498825417,0.5553536726443243,-0.5831986063796357,12.524486329265859,2.886290086563727,5.2694932663485705
2879,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,14.320612363258192,10.2,75.46237041817713,1.0798522307473712,1.2871401654753285,0.26109670649816646,12.524486329265859,12,1,SANDY LOAM,1.1510731840200543,0.06110293649310511,0.5142867300093099,0.26449084066366885,0.5765752789828894,1.323994002076544,0.9721646498825417,0.5553536726443243,-0.5831986063796357,12.524486329265859,2.886290086563727,5.2694932663485705
2880,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,14.320612363258192,10.2,75.46237041817713,1.0798522307473712,1.2871401654753285,0.26109670649816646,12.524486329265859,12,1,SANDY LOAM,1.1510731840200543,0.06110293649310511,0.5142867300093099,0.26449084066366885,0.5765752789828894,1.323994002076544,0.9721646498825417,0.5553536726443243,-0.5831986063796357,12.524486329265859,2.886290086563727,5.2694932663485705
2881,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.94112375564432,11.8,74.365968454512,1.3192121887774062,1.3554424328828167,0.2527598265948507,12.38578038949151,12,1,SANDY LOAM,3.8826554341341613,0.5891288508360248,0.48851228947818237,0.23864425697121544,0.44561117584286036,1.2972083567712822,1.0448918447121922,0.6444513666471748,-0.5972919512544228,12.38578038949151,2.7462034533284627,5.334287949664286
2882,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.94112375564432,11.8,74.365968454512,1.3192121887774062,1.3554424328828167,0.2527598265948507,12.38578038949151,12,1,SANDY LOAM,3.8826554341341613,0.5891288508360248,0.48851228947818237,0.23864425697121544,0.44561117584286036,1.2972083567712822,1.0448918447121922,0.6444513666471748,-0.5972919512544228,12.38578038949151,2.7462034533284627,5.334287949664286
2883,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.94112375564432,11.8,74.365968454512,1.3192121887774062,1.3554424328828167,0.2527598265948507,12.38578038949151,12,1,SANDY LOAM,3.8826554341341613,0.5891288508360248,0.48851228947818237,0.23864425697121544,0.44561117584286036,1.2972083567712822,1.0448918447121922,0.6444513666471748,-0.5972919512544228,12.38578038949151,2.7462034533284627,5.334287949664286
2884,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.94112375564432,11.8,74.365968454512,1.3192121887774062,1.3554424328828167,0.2527598265948507,12.38578038949151,12,1,SANDY LOAM,3.8826554341341613,0.5891288508360248,0.48851228947818237,0.23864425697121544,0.44561117584286036,1.2972083567712822,1.0448918447121922,0.6444513666471748,-0.5972919512544228,12.38578038949151,2.7462034533284627,5.334287949664286
2885,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,12.804617556963946,12.8,74.42086249948638,0.9041350884190931,1.1576654418093444,0.26360816316719365,11.671862562169451,12,1,SANDY LOAM,2.8817848044338503,0.4596615470066688,0.5631451162983606,0.3171324220106941,0.9358076179255842,1.34437261712208,0.8611194746643809,0.5091592595171988,-0.5790411450508122,11.671862562169451,3.104935567648281,5.812033211332555
2886,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,12.804617556963946,12.8,74.42086249948638,0.9041350884190931,1.1576654418093444,0.26360816316719365,11.671862562169451,12,1,SANDY LOAM,2.8817848044338503,0.4596615470066688,0.5631451162983606,0.3171324220106941,0.9358076179255842,1.34437261712208,0.8611194746643809,0.5091592595171988,-0.5790411450508122,11.671862562169451,3.104935567648281,5.812033211332555
2887,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,12.804617556963946,12.8,74.42086249948638,0.9041350884190931,1.1576654418093444,0.26360816316719365,11.671862562169451,12,1,SANDY LOAM,2.8817848044338503,0.4596615470066688,0.5631451162983606,0.3171324220106941,0.9358076179255842,1.34437261712208,0.8611194746643809,0.5091592595171988,-0.5790411450508122,11.671862562169451,3.104935567648281,5.812033211332555
2888,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,12.804617556963946,12.8,74.42086249948638,0.9041350884190931,1.1576654418093444,0.26360816316719365,11.671862562169451,12,1,SANDY LOAM,2.8817848044338503,0.4596615470066688,0.5631451162983606,0.3171324220106941,0.9358076179255842,1.34437261712208,0.8611194746643809,0.5091592595171988,-0.5790411450508122,11.671862562169451,3.104935567648281,5.812033211332555
2889,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,12.350053402809467,16.1,71.51260588556693,1.23,1.3345717980513272,0.2409783478533525,11.613139092977109,12,3,SANDY LOAM,1.3149407734774747,0.11890619211765824,0.49638800073534817,0.246401047274036,0.4822493884546957,1.30706401532099,1.0210454747494382,0.6105572409044783,-0.618021977467665,11.613139092977109,2.7390590121604395,5.790469365039248
2890,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,12.350053402809467,16.1,71.51260588556693,1.23,1.3345717980513272,0.2409783478533525,11.613139092977109,12,3,SANDY LOAM,1.3149407734774747,0.11890619211765824,0.49638800073534817,0.246401047274036,0.4822493884546957,1.30706401532099,1.0210454747494382,0.6105572409044783,-0.618021977467665,11.613139092977109,2.7390590121604395,5.790469365039248
2891,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,12.350053402809467,16.1,71.51260588556693,1.23,1.3345717980513272,0.2409783478533525,11.613139092977109,12,3,SANDY LOAM,1.3149407734774747,0.11890619211765824,0.49638800073534817,0.246401047274036,0.4822493884546957,1.30706401532099,1.0210454747494382,0.6105572409044783,-0.618021977467665,11.613139092977109,2.7390590121604395,5.790469365039248
2892,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,12.350053402809467,16.1,71.51260588556693,1.23,1.3345717980513272,0.2409783478533525,11.613139092977109,12,3,SANDY LOAM,1.3149407734774747,0.11890619211765824,0.49638800073534817,0.246401047274036,0.4822493884546957,1.30706401532099,1.0210454747494382,0.6105572409044783,-0.618021977467665,11.613139092977109,2.7390590121604395,5.790469365039248
2893,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,8.776081437781945,15.6,75.63593282435772,1.27,1.2714685289123762,0.31445933724965247,9.205783627954109,12,3,SANDY LOAM,4.778092443209738,0.6792545479227545,0.5202005551274052,0.2706086175548605,0.6114950581990313,1.3026265839969533,0.9760805932664353,0.6606547050118046,-0.5024355052261147,9.205783627954109,3.0733532226935076,8.618417383724033
2894,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,8.776081437781945,15.6,75.63593282435772,1.27,1.2714685289123762,0.31445933724965247,9.205783627954109,12,3,SANDY LOAM,4.778092443209738,0.6792545479227545,0.5202005551274052,0.2706086175548605,0.6114950581990313,1.3026265839969533,0.9760805932664353,0.6606547050118046,-0.5024355052261147,9.205783627954109,3.0733532226935076,8.618417383724033
2895,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,8.776081437781945,15.6,75.63593282435772,1.27,1.2714685289123762,0.31445933724965247,9.205783627954109,12,3,SANDY LOAM,4.778092443209738,0.6792545479227545,0.5202005551274052,0.2706086175548605,0.6114950581990313,1.3026265839969533,0.9760805932664353,0.6606547050118046,-0.5024355052261147,9.205783627954109,3.0733532226935076,8.618417383724033
2896,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,8.776081437781945,15.6,75.63593282435772,1.27,1.2714685289123762,0.31445933724965247,9.205783627954109,12,3,SANDY LOAM,4.778092443209738,0.6792545479227545,0.5202005551274052,0.2706086175548605,0.6114950581990313,1.3026265839969533,0.9760805932664353,0.6606547050118046,-0.5024355052261147,9.205783627954109,3.0733532226935076,8.618417383724033
2897,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,8.574903213036803,15.3,76.14885956487619,1.49,1.3061696002775012,0.3224110567366707,9.043193311558607,12,3,SANDY LOAM,0.6650102657997107,-0.17717165041756552,0.5071058112160373,0.2571563037690752,0.5367701623039143,1.2787494101033252,1.021442973859875,0.7555876587118955,-0.49159007295446133,9.043193311558607,3.038439502103544,8.880433711380407
2898,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,8.574903213036803,15.3,76.14885956487619,1.49,1.3061696002775012,0.3224110567366707,9.043193311558607,12,3,SANDY LOAM,0.6650102657997107,-0.17717165041756552,0.5071058112160373,0.2571563037690752,0.5367701623039143,1.2787494101033252,1.021442973859875,0.7555876587118955,-0.49159007295446133,9.043193311558607,3.038439502103544,8.880433711380407
2899,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,8.574903213036803,15.3,76.14885956487619,1.49,1.3061696002775012,0.3224110567366707,9.043193311558607,12,3,SANDY LOAM,0.6650102657997107,-0.17717165041756552,0.5071058112160373,0.2571563037690752,0.5367701623039143,1.2787494101033252,1.021442973859875,0.7555876587118955,-0.49159007295446133,9.043193311558607,3.038439502103544,8.880433711380407
2900,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,8.574903213036803,15.3,76.14885956487619,1.49,1.3061696002775012,0.3224110567366707,9.043193311558607,12,3,SANDY LOAM,0.6650102657997107,-0.17717165041756552,0.5071058112160373,0.2571563037690752,0.5367701623039143,1.2787494101033252,1.021442973859875,0.7555876587118955,-0.49159007295446133,9.043193311558607,3.038439502103544,8.880433711380407
2901,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,10.2,15.54,74.3,1.34,1.3374048940781367,0.2855319361713719,10.140860544077757,12,3,SANDY LOAM,0.8382712567629701,-0.07661542498197914,0.49531890789504274,0.24534082051833783,0.47711234271017317,1.2949331508499684,1.0327984060028819,0.6637273365793573,-0.5443453097392474,10.140860544077757,2.8817613137672775,7.284313725490196
2902,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,10.2,15.54,74.3,1.34,1.3374048940781367,0.2855319361713719,10.140860544077757,12,3,SANDY LOAM,0.8382712567629701,-0.07661542498197914,0.49531890789504274,0.24534082051833783,0.47711234271017317,1.2949331508499684,1.0327984060028819,0.6637273365793573,-0.5443453097392474,10.140860544077757,2.8817613137672775,7.284313725490196
2903,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,10.2,15.54,74.3,1.34,1.3374048940781367,0.2855319361713719,10.140860544077757,12,3,SANDY LOAM,0.8382712567629701,-0.07661542498197914,0.49531890789504274,0.24534082051833783,0.47711234271017317,1.2949331508499684,1.0327984060028819,0.6637273365793573,-0.5443453097392474,10.140860544077757,2.8817613137672775,7.284313725490196
2904,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,10.2,15.54,74.3,1.34,1.3374048940781367,0.2855319361713719,10.140860544077757,12,3,SANDY LOAM,0.8382712567629701,-0.07661542498197914,0.49531890789504274,0.24534082051833783,0.47711234271017317,1.2949331508499684,1.0327984060028819,0.6637273365793573,-0.5443453097392474,10.140860544077757,2.8817613137672775,7.284313725490196
2905,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,8.856824303716644,15.7,75.48970252568161,1.31,1.2727706097843345,0.311559860421057,9.268787952964848,12,3,SANDY LOAM,5.39328701354588,0.7318535326713356,0.5197092038549681,0.2700976565715648,0.6085169721707473,1.2982191805418235,0.9803973233958323,0.6808190570500082,-0.5064584993965768,9.268787952964848,3.063186978378992,8.523337478197845
2906,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,8.856824303716644,15.7,75.48970252568161,1.31,1.2727706097843345,0.311559860421057,9.268787952964848,12,3,SANDY LOAM,5.39328701354588,0.7318535326713356,0.5197092038549681,0.2700976565715648,0.6085169721707473,1.2982191805418235,0.9803973233958323,0.6808190570500082,-0.5064584993965768,9.268787952964848,3.063186978378992,8.523337478197845
2907,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,8.856824303716644,15.7,75.48970252568161,1.31,1.2727706097843345,0.311559860421057,9.268787952964848,12,3,SANDY LOAM,5.39328701354588,0.7318535326713356,0.5197092038549681,0.2700976565715648,0.6085169721707473,1.2982191805418235,0.9803973233958323,0.6808190570500082,-0.5064584993965768,9.268787952964848,3.063186978378992,8.523337478197845
2908,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,8.856824303716644,15.7,75.48970252568161,1.31,1.2727706097843345,0.311559860421057,9.268787952964848,12,3,SANDY LOAM,5.39328701354588,0.7318535326713356,0.5197092038549681,0.2700976565715648,0.6085169721707473,1.2982191805418235,0.9803973233958323,0.6808190570500082,-0.5064584993965768,9.268787952964848,3.063186978378992,8.523337478197845
2909,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.840699220493688,60.1,26.091971238761477,0.9708737864077672,1.2937120233157076,0.043149530377754215,8.80271520345755,12,1,SILTY LOAM,15.094372503969328,1.178815063451998,0.51180678365445,0.26194618379471296,0.5625156799573418,1.3365592100961223,0.9679421708692327,0.4968997899557768,-1.365023926610644,8.80271520345755,1.3119180610731074,1.885162795830975
2910,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.840699220493688,60.1,26.091971238761477,0.9708737864077672,1.2937120233157076,0.043149530377754215,8.80271520345755,12,1,SILTY LOAM,15.094372503969328,1.178815063451998,0.51180678365445,0.26194618379471296,0.5625156799573418,1.3365592100961223,0.9679421708692327,0.4968997899557768,-1.365023926610644,8.80271520345755,1.3119180610731074,1.885162795830975
2911,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.840699220493688,60.1,26.091971238761477,0.9708737864077672,1.2937120233157076,0.043149530377754215,8.80271520345755,12,1,SILTY LOAM,15.094372503969328,1.178815063451998,0.51180678365445,0.26194618379471296,0.5625156799573418,1.3365592100961223,0.9679421708692327,0.4968997899557768,-1.365023926610644,8.80271520345755,1.3119180610731074,1.885162795830975
2912,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.840699220493688,60.1,26.091971238761477,0.9708737864077672,1.2937120233157076,0.043149530377754215,8.80271520345755,12,1,SILTY LOAM,15.094372503969328,1.178815063451998,0.51180678365445,0.26194618379471296,0.5625156799573418,1.3365592100961223,0.9679421708692327,0.4968997899557768,-1.365023926610644,8.80271520345755,1.3119180610731074,1.885162795830975
2913,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.316510101679057,65.2,21.46657024871051,0.9708737864077672,1.2227468993064448,0.037099611853127885,7.7397180117199555,12,1,SILTY LOAM,5.789976030138073,0.7626767657999206,0.5385860757334171,0.2900749609739221,0.7338105836234522,1.3365592100961223,0.9148467872354922,0.5228991026538031,-1.4306306340756965,7.7397180117199555,1.296153984580799,1.6120267310880367
2914,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.316510101679057,65.2,21.46657024871051,0.9708737864077672,1.2227468993064448,0.037099611853127885,7.7397180117199555,12,1,SILTY LOAM,5.789976030138073,0.7626767657999206,0.5385860757334171,0.2900749609739221,0.7338105836234522,1.3365592100961223,0.9148467872354922,0.5228991026538031,-1.4306306340756965,7.7397180117199555,1.296153984580799,1.6120267310880367
2915,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.316510101679057,65.2,21.46657024871051,0.9708737864077672,1.2227468993064448,0.037099611853127885,7.7397180117199555,12,1,SILTY LOAM,5.789976030138073,0.7626767657999206,0.5385860757334171,0.2900749609739221,0.7338105836234522,1.3365592100961223,0.9148467872354922,0.5228991026538031,-1.4306306340756965,7.7397180117199555,1.296153984580799,1.6120267310880367
2916,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.316510101679057,65.2,21.46657024871051,0.9708737864077672,1.2227468993064448,0.037099611853127885,7.7397180117199555,12,1,SILTY LOAM,5.789976030138073,0.7626767657999206,0.5385860757334171,0.2900749609739221,0.7338105836234522,1.3365592100961223,0.9148467872354922,0.5228991026538031,-1.4306306340756965,7.7397180117199555,1.296153984580799,1.6120267310880367
2917,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.210223144438851,65.2,21.55670089875936,0.9320388349514563,1.2863828654415932,0.03737383295319262,7.735458877759647,12,1,SILTY LOAM,17.21592171585018,1.2359302791691724,0.514572503606946,0.2647848614683204,0.5782171675248835,1.3410947112053582,0.9592035929255207,0.479601556759872,-1.4274323598689023,7.735458877759647,1.1990575436972946,1.6318195887428406
2918,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.210223144438851,65.2,21.55670089875936,0.9320388349514563,1.2863828654415932,0.03737383295319262,7.735458877759647,12,1,SILTY LOAM,17.21592171585018,1.2359302791691724,0.514572503606946,0.2647848614683204,0.5782171675248835,1.3410947112053582,0.9592035929255207,0.479601556759872,-1.4274323598689023,7.735458877759647,1.1990575436972946,1.6318195887428406
2919,109.0,W. Cornelis,Belgium,50.983634,3.516405,10_0,13.210223144438851,65.2,21.55670089875936,0.9320388349514563,1.2863828654415932,0.03737383295319262,7.735458877759647,12,1,SILTY LOAM,17.21592171585018,1.2359302791691724,0.514572503606946,0.2647848614683204,0.5782171675248835,1.3410947112053582,0.9592035929255207,0.479601556759872,-1.4274323598689023,7.735458877759647,1.1990575436972946,1.6318195887428406
